Gene regulation id	Pathway name	Pathway ID	Gene name	Entrez gene ID	Regulation	Experiment	PubMed ID
15001	TCR	NetPath_11	ABCB1	5243	Upregulation	Microarray	18947405
15002	TCR	NetPath_11	IL8	3576	Upregulation	Microarray	18947405
15003	TCR	NetPath_11	PLK3	1263	Downregulation	Microarray	18947405
15004	TCR	NetPath_11	NFKBIE	4794	Upregulation	Microarray	18947405
15005	TCR	NetPath_11	CD83	9308	Upregulation	Microarray	18947405
15006	TCR	NetPath_11	IL23A	51561	Upregulation	Microarray	18947405
15007	TCR	NetPath_11	NR4A2	4929	Upregulation	Microarray	18947405
15008	TCR	NetPath_11	AMACR	23600	Downregulation	Microarray	18947405
15009	TCR	NetPath_11	PSME1	5720	Downregulation	Microarray	18947405
15010	TCR	NetPath_11	PSMB9	5698	Upregulation	Microarray	18947405
15011	TCR	NetPath_11	MTHFR	4524	Upregulation	Microarray	18947405
15012	TCR	NetPath_11	HLA-B	3106	Upregulation	Microarray	18947405
15013	TCR	NetPath_11	NQO1	1728	Upregulation	Microarray	18947405
15014	TCR	NetPath_11	BRCA2	675	Upregulation	Microarray	18947405
15015	TCR	NetPath_11	PTS	5805	Upregulation	Microarray	18947405
15016	TCR	NetPath_11	CR2	1380	Upregulation	Microarray	18947405
15017	TCR	NetPath_11	MAP4K1	11184	Downregulation	Microarray	18947405
15018	TCR	NetPath_11	LTF	4057	Downregulation	Microarray	18947405
15019	TCR	NetPath_11	GNAI2	2771	Downregulation	Microarray	18947405
15020	TCR	NetPath_11	FCGRT	2217	Downregulation	Microarray	18947405
15021	TCR	NetPath_11	ERBB2	2064	Downregulation	Microarray	18947405
15022	TCR	NetPath_11	HLA-G	3135	Downregulation	Microarray	18947405
15023	TCR	NetPath_11	BCL2	596	Downregulation	Microarray	18947405
15024	TCR	NetPath_11	GNRH2	2797	Downregulation	Microarray	18947405
15025	TCR	NetPath_11	SLC16A1	6566	Downregulation	Microarray	18947405
15026	TCR	NetPath_11	IL15	3600	Downregulation	Microarray	18947405
15027	TCR	NetPath_11	GADD45B	4616	Downregulation	Microarray	18947405
15028	TCR	NetPath_11	IL1B	3553	Upregulation	Microarray	18947405
15029	TCR	NetPath_11	IL1RN	3557	Upregulation	Microarray	18947405
15030	TCR	NetPath_11	MT3	4504	Upregulation	Microarray	18947405
15031	TCR	NetPath_11	BNIP3	664	Upregulation	Microarray	18947405
15032	TCR	NetPath_11	BCL3	602	Upregulation	Microarray	18947405
15033	TCR	NetPath_11	PSME2	5721	Upregulation	Microarray	18947405
15034	TCR	NetPath_11	GSTP1	2950	Upregulation	Microarray	18947405
15035	TCR	NetPath_11	PIGF	5281	Upregulation	Microarray	18947405
15036	TCR	NetPath_11	UBE2M	9040	Upregulation	Microarray	18947405
15037	TCR	NetPath_11	CD38	952	Upregulation	Microarray	18947405
15038	TCR	NetPath_11	PGK1	5230	Upregulation	Microarray	18947405
15039	TCR	NetPath_11	GBP1	2633	Upregulation	Microarray	18947405
15040	TCR	NetPath_11	STAT5A	6776	Upregulation	Microarray	18947405
15041	TCR	NetPath_11	SLC3A2	6520	Upregulation	Microarray	18947405
15042	TCR	NetPath_11	CSF3	1440	Upregulation	Microarray	18947405
15043	TCR	NetPath_11	SERPINE2	5270	Upregulation	Microarray	18947405
15044	TCR	NetPath_11	TRAF1	7185	Upregulation	Microarray	18947405
15045	TCR	NetPath_11	SOD2	6648	Upregulation	Microarray,Non-Microarray	18947405
15046	TCR	NetPath_11	TNFRSF1B	7133	Upregulation	Microarray	18947405
15047	TCR	NetPath_11	TNFRSF9	3604	Upregulation	Microarray	18947405
15048	TCR	NetPath_11	HSPE1	3336	Upregulation	Microarray	18947405
15049	TCR	NetPath_11	HSPD1	3329	Upregulation	Microarray	18947405
15050	TCR	NetPath_11	TRAF4	18947405	Upregulation	Microarray	9618
15051	TCR	NetPath_11	TNFSF6	356	Upregulation	Microarray	18947405
15052	TCR	NetPath_11	CFLAR	8837	Upregulation	Microarray	18947405
15053	TCR	NetPath_11	UTP11L	51118	Upregulation	Microarray	18947405
15054	TCR	NetPath_11	TUBB2	7280	Upregulation	Microarray	18947405
15055	TCR	NetPath_11	BRCA1	672	Upregulation	Microarray	18947405
15056	TCR	NetPath_11	BIRC5	332	Upregulation	Microarray	18947405
15057	TCR	NetPath_11	MYBL2	4605	Upregulation	Microarray	18947405
15058	TCR	NetPath_11	IKBIP	121457	Upregulation	Microarray	18947405
15059	TCR	NetPath_11	GLO1	2739	Upregulation	Microarray	18947405
15060	TCR	NetPath_11	TRAP1	10131	Upregulation	Microarray	18947405
15061	TCR	NetPath_11	PDCD5	9141	Upregulation	Microarray	18947405
15062	TCR	NetPath_11	MIF	4282	Upregulation	Microarray	18947405
15063	TCR	NetPath_11	AIFM1	9131	Upregulation	Microarray	18947405
15064	TCR	NetPath_11	BARD1	580	Upregulation	Microarray	18947405
15065	TCR	NetPath_11	HMGB1	3146	Upregulation	Microarray	18947405
15066	TCR	NetPath_11	NUDT2	318	Upregulation	Microarray	18947405
15067	TCR	NetPath_11	PRDX2	7001	Upregulation	Microarray	18947405
15068	TCR	NetPath_11	FAIM	55179	Downregulation	Microarray	18947405
15069	TCR	NetPath_11	SIVA	10572	Upregulation	Microarray	18947405
15070	TCR	NetPath_11	FAF1	11124	Downregulation	Microarray	18947405
15071	TCR	NetPath_11	CDK5	1020	Upregulation	Microarray	18947405
15072	TCR	NetPath_11	HSP90B1	7184	Upregulation	Microarray	18947405
15073	TCR	NetPath_11	NME6	10201	Upregulation	Microarray	18947405
15074	TCR	NetPath_11	ERCC2	2068	Downregulation	Microarray	18947405
15075	TCR	NetPath_11	TNFRSF8	943	Upregulation	Microarray	18947405
15076	TCR	NetPath_11	STAT1	6772	Upregulation	Microarray,Non-Microarray	18947405
15077	TCR	NetPath_11	TNFRSF18	8784	Upregulation	Microarray	18947405
15078	TCR	NetPath_11	EEF1E1	9521	Upregulation	Microarray	18947405
15079	TCR	NetPath_11	NME1	4830	Upregulation	Microarray	18947405
15080	TCR	NetPath_11	AATF	26574	Upregulation	Microarray	18947405
15081	TCR	NetPath_11	SPHK1	8877	Upregulation	Microarray	18947405
15082	TCR	NetPath_11	HSPA9	3313	Upregulation	Microarray	18947405
15083	TCR	NetPath_11	DHCR24	1718	Upregulation	Microarray	18947405
15084	TCR	NetPath_11	BAG2	9532	Upregulation	Microarray	18947405
15085	TCR	NetPath_11	TXNDC5	81567	Upregulation	Microarray	18947405
15086	TCR	NetPath_11	BCL2L12	83596	Upregulation	Microarray	18947405
15087	TCR	NetPath_11	EI24	9538	Upregulation	Microarray	18947405
15088	TCR	NetPath_11	AVEN	57099	Upregulation	Microarray	18947405
15089	TCR	NetPath_11	DNAJA3	9093	Upregulation	Microarray	18947405
15090	TCR	NetPath_11	AIFM2	84883	Upregulation	Microarray	18947405
15091	TCR	NetPath_11	TNFSF5	959	Upregulation	Microarray	18947405
15092	TCR	NetPath_11	NLRP3	114548	Upregulation	Microarray	18947405
15093	TCR	NetPath_11	BIRC3	330	Upregulation	Microarray	18947405
15094	TCR	NetPath_11	PMAIP1	5366	Upregulation	Microarray	18947405
15095	TCR	NetPath_11	TP53BP2	7159	Upregulation	Microarray	18947405
15096	TCR	NetPath_11	STK4	6789	Upregulation	Microarray	18947405
15097	TCR	NetPath_11	TRAF3	7187	Upregulation	Microarray	18947405
15098	TCR	NetPath_11	TEGT	7009	Upregulation	Microarray	18947405
15099	TCR	NetPath_11	BAG1	573	Upregulation	Microarray	18947405
15100	TCR	NetPath_11	CUL1	8454	Upregulation	Microarray	18947405
15101	TCR	NetPath_11	TRIAP1	51499	Upregulation	Microarray	18947405
15102	TCR	NetPath_11	POGK	57645	Upregulation	Microarray	18947405
15103	TCR	NetPath_11	BMF	90427	Upregulation	Microarray	18947405
15104	TCR	NetPath_11	TNFRSF6	355	Upregulation	Microarray	18947405
15105	TCR	NetPath_11	MALT1	10892	Upregulation	Microarray	18947405
15106	TCR	NetPath_11	CASP9	842	Upregulation	Microarray	18947405
15107	TCR	NetPath_11	HSPA5	415113	Upregulation	Microarray	18947405
15108	TCR	NetPath_11	TRAF6	7189	Upregulation	Microarray	18947405
15109	TCR	NetPath_11	BNIP2	663	Downregulation	Microarray	18947405
15110	TCR	NetPath_11	SON	6651	Downregulation	Microarray	18947405
15111	TCR	NetPath_11	F2	2147	Downregulation	Microarray	18947405
15112	TCR	NetPath_11	TNFRSF10A	8797	Downregulation	Microarray	18947405
15113	TCR	NetPath_11	RELA	5970	Downregulation	Microarray	18947405
15114	TCR	NetPath_11	MCL1	4170	Upregulation	Microarray	18947405
15115	TCR	NetPath_11	BBC3	27113	Downregulation	Microarray	18947405
15116	TCR	NetPath_11	MAL	4118	Downregulation	Microarray	18947405
15117	TCR	NetPath_11	NALP1	22861	Downregulation	Microarray	18947405
15118	TCR	NetPath_11	BNIP3L	665	Downregulation	Microarray	18947405
15119	TCR	NetPath_11	CASP6	839	Upregulation	Microarray	18947405
15120	TCR	NetPath_11	PERP	64065	Upregulation	Microarray	18947405
15121	TCR	NetPath_11	CTSB	1508	Upregulation	Microarray	18947405
15122	TCR	NetPath_11	CASP8AP2	9994	Downregulation	Microarray	18947405
15123	TCR	NetPath_11	MTL5	9633	Downregulation	Microarray	18947405
15124	TCR	NetPath_11	F2R	2149	Downregulation	Microarray	18947405
15125	TCR	NetPath_11	LCK	3932	Downregulation	Microarray	18947405
15126	TCR	NetPath_11	PCBP4	57060	Downregulation	Microarray	18947405
15127	TCR	NetPath_11	TNFRSF1A	7132	Downregulation	Microarray	18947405
15128	TCR	NetPath_11	HDAC1	3065	Downregulation	Microarray	18947405
15129	TCR	NetPath_11	PRODH	5625	Downregulation	Microarray	18947405
15130	TCR	NetPath_11	HTT	3064	Downregulation	Microarray	18947405
15131	TCR	NetPath_11	TNFRSF25	8718	Downregulation	Microarray	18947405
15132	TCR	NetPath_11	S100B	6285	Downregulation	Microarray	18947405
15133	TCR	NetPath_11	FEM1B	10116	Downregulation	Microarray	18947405
15134	TCR	NetPath_11	STK17B	9262	Downregulation	Microarray	18947405
15135	TCR	NetPath_11	JMY	133746	Downregulation	Microarray	18947405
15136	TCR	NetPath_11	BIRC2	329	Downregulation	Microarray	18947405
15137	TCR	NetPath_11	DDAH2	23564	Downregulation	Microarray	18947405
15138	TCR	NetPath_11	TRADD	8717	Downregulation	Microarray	18947405
15139	TCR	NetPath_11	TRAF5	7188	Downregulation	Microarray	18947405
15140	TCR	NetPath_11	NME3	4832	Downregulation	Microarray	18947405
15141	TCR	NetPath_11	BIRC1	4671	Downregulation	Microarray	18947405
15142	TCR	NetPath_11	FOXO1A	2308	Downregulation	Microarray	18947405
15143	TCR	NetPath_11	MOAP1	64112	Downregulation	Microarray	18947405
15144	IL6	NetPath_18	SLC38A2	54407	Upregulation	Non-Microarray	19741197
15145	TCR	NetPath_11	SCOTIN	51246	Downregulation	Microarray	18947405
15146	TCR	NetPath_11	APOL3	80833	Downregulation	Microarray	18947405
15147	TCR	NetPath_11	FLNA	2316	Downregulation	Microarray	18947405
15148	TCR	NetPath_11	TMEM9B	56674	Downregulation	Microarray	18947405
15149	TCR	NetPath_11	ZDHHC17	23390	Downregulation	Microarray	18947405
15150	TCR	NetPath_11	TLR1	7096	Downregulation	Microarray	18947405
15151	TCR	NetPath_11	PPM1A	5494	Downregulation	Microarray	18947405
15152	TCR	NetPath_11	RHOH	399	Downregulation	Microarray	18947405
15153	TCR	NetPath_11	PLK2	10769	Downregulation	Microarray	18947405
15154	TCR	NetPath_11	MAP3K7IP2	23118	Downregulation	Microarray	18947405
15155	TCR	NetPath_11	SLC20A1	6574	Downregulation	Microarray	18947405
15156	TCR	NetPath_11	TLR8	51311	Downregulation	Microarray	18947405
15157	TCR	NetPath_11	MAP3K14	9020	Upregulation	Microarray	18947405
15770	TSH	NetPath_23	LPL	4023	Differential regulation	Microarray	16381821
15159	TCR	NetPath_11	CARD9	64170	Upregulation	Microarray	18947405
15160	TCR	NetPath_11	RFP2	10206	Upregulation	Microarray	18947405
15161	TCR	NetPath_11	SEC61A1	29927	Upregulation	Microarray	18947405
15162	TCR	NetPath_11	VAPA	9218	Upregulation	Microarray	18947405
15163	TCR	NetPath_11	NDFIP1	80762	Upregulation	Microarray	18947405
15164	TCR	NetPath_11	TICAM1	148022	Upregulation	Microarray	18947405
15165	TCR	NetPath_11	MAP3K8	1326	Upregulation	Microarray	18947405
15166	TCR	NetPath_11	LGALS1	3956	Upregulation	Microarray	18947405
15167	TCR	NetPath_11	TBK1	29110	Upregulation	Microarray	18947405
15168	TCR	NetPath_11	TRAF3IP2	10758	Downregulation	Microarray	18947405
15169	TCR	NetPath_11	NFKBIL1	4795	Upregulation	Microarray	18947405
15170	TCR	NetPath_11	ECT2	1894	Upregulation	Microarray	18947405
15171	TCR	NetPath_11	TFG	10342	Upregulation	Microarray	18947405
15172	TCR	NetPath_11	FKBP1A	18947405	Upregulation	Microarray	18947405
15173	TCR	NetPath_11	UBE2N	7334	Upregulation	Microarray	18947405
15174	TCR	NetPath_11	NFKBIL2	4796	Upregulation	Microarray	18947405
15175	TCR	NetPath_11	TRAIP	10293	Upregulation	Microarray	18947405
15177	TCR	NetPath_11	EDARADD	128178	Upregulation	Microarray	18947405
15178	TCR	NetPath_11	RASGRP2	10235	Downregulation	Microarray	18947405
15179	TCR	NetPath_11	ADRB2	154	Downregulation	Microarray	18947405
15180	TCR	NetPath_11	GRAP	10750	Downregulation	Microarray	18947405
15181	TCR	NetPath_11	RASGRP1	10125	Downregulation	Microarray	18947405
15182	TCR	NetPath_11	GPS1	2873	Upregulation	Microarray	18947405
15183	TCR	NetPath_11	HRAS	3265	Upregulation	Microarray	18947405
15184	TCR	NetPath_11	KRAS	3845	Upregulation	Microarray	18947405
15185	TCR	NetPath_11	ADORA2B	136	Upregulation	Microarray	18947405
15186	TCR	NetPath_11	NRAS	4893	Upregulation	Microarray	18947405
15187	TCR	NetPath_11	CDC42	998	Downregulation	Microarray	18947405
15188	TCR	NetPath_11	RAC2	5880	Downregulation	Microarray	18947405
15189	TCR	NetPath_11	MAP4K2	5871	Downregulation	Microarray	18947405
15190	TCR	NetPath_11	MAP2K6	5608	Downregulation	Microarray	18947405
15191	TCR	NetPath_11	MAP4K4	9448	Downregulation	Microarray	18947405
15192	TCR	NetPath_11	MAP3K2	10746	Downregulation	Microarray	18947405
15193	TCR	NetPath_11	MAP4K5	11183	Upregulation	Microarray	18947405
15194	TCR	NetPath_11	MBIP	51562	Upregulation	Microarray	18947405
15195	TCR	NetPath_11	MAPK6	5597	Upregulation	Microarray,Non-Microarray	18947405
15196	TCR	NetPath_11	MAPK12	6300	Upregulation	Microarray	18947405
15197	TCR	NetPath_11	MAPK14	1432	Upregulation	Microarray	18947405
15200	TCR	NetPath_11	MKNK1	8569	Downregulation	Microarray	18947405
15199	TCR	NetPath_11	MAPK3	5595	Downregulation	Microarray	18947405
15201	TCR	NetPath_11	SHC1	6464	Downregulation	Microarray	18947405
15202	TCR	NetPath_11	DUSP8	1850	Downregulation	Microarray	18947405
15203	IL6	NetPath_18	SERPINA1	5265	Upregulation	Non-Microarray	19073710
15204	TCR	NetPath_11	PPP2CB	5516	Upregulation	Microarray	18947405
15205	TCR	NetPath_11	MGST2	4258	Upregulation	Microarray	18947405
15206	TCR	NetPath_11	GSTZ1	2954	Upregulation	Microarray	18947405
15207	TCR	NetPath_11	PTPN7	5778	Upregulation	Microarray	18947405
15208	TCR	NetPath_11	HSPA2	3306	Upregulation	Microarray	18947405
15209	TCR	NetPath_11	DUSP5	1847	Upregulation	Microarray	18947405
15210	TCR	NetPath_11	FOSB	2354	Downregulation	Microarray	18947405
15211	TCR	NetPath_11	JUND	3727	Downregulation	Microarray	18947405
15212	TCR	NetPath_11	MAX	4149	Downregulation	Microarray	18947405
15213	TCR	NetPath_11	EGR3	1960	Upregulation	Microarray,Non-Microarray	18947405
15214	TCR	NetPath_11	ATF3	467	Upregulation	Microarray	18947405
15215	TCR	NetPath_11	NR4A1	3164	Upregulation	Microarray	18947405
15216	TCR	NetPath_11	NFATC1	4772	Upregulation	Microarray	18947405
15217	TCR	NetPath_11	ETS2	2114	Upregulation	Microarray	18947405
15218	TCR	NetPath_11	CREBBP	1387	Downregulation	Microarray	18947405
15219	TCR	NetPath_11	CDKN2D	1032	Downregulation	Microarray	18947405
15220	TCR	NetPath_11	CCNB1	891	Upregulation	Microarray	18947405
15221	TCR	NetPath_11	CCNB2	9133	Upregulation	Microarray	18947405
15222	TCR	NetPath_11	CCNE1	898	Upregulation	Microarray	18947405
15223	TCR	NetPath_11	E2F1	1869	Upregulation	Microarray	18947405
15224	TCR	NetPath_11	RB1	5925	Upregulation	Microarray	18947405
15225	TCR	NetPath_11	CDK2	1017	Upregulation	Microarray	18947405
15226	IL2	NetPath_14	IKBKG	8517	Downregulation	Non-Microarray	17623099
15227	IL2	NetPath_14	WNT10A	80326	Downregulation	Non-Microarray	17623099
15228	IL4	NetPath_16	CYSLTR1	10800	Upregulation	Non-Microarray	17941281,17272825
15230	IL2	NetPath_14	CTSO	1519	Downregulation	Microarray	17623099
15231	IL2	NetPath_14	CTSK	1513	Downregulation	Microarray	17623099
15232	IL2	NetPath_14	CTSS	1520	Downregulation	Microarray	17623099
15233	IL2	NetPath_14	CTSZ	1522	Downregulation	Microarray	17623099
15234	IL2	NetPath_14	GNLY	10578	Upregulation	Microarray	17623099
15235	IL2	NetPath_14	CTSD	1509	Upregulation	Microarray	17623099
15236	IL2	NetPath_14	TIA1	7072	Upregulation	Microarray	17623099
15237	IL2	NetPath_14	GZMM	3004	Upregulation	Microarray	17623099
15238	IL2	NetPath_14	CTSW	1521	Upregulation	Microarray	17623099
15239	IL2	NetPath_14	CTSB	1508	Upregulation	Microarray	17623099
15240	IL2	NetPath_14	CTSF	8722	Upregulation	Microarray	17623099
15241	IL2	NetPath_14	TNFRSF14	8764	Upregulation	Microarray	17623099
15242	IL2	NetPath_14	PRSS23	11098	Upregulation	Microarray	17623099
15243	IL2	NetPath_14	IL21R	50615	Upregulation	Microarray	17623099
15244	IL2	NetPath_14	CXCL7	5473	Upregulation	Microarray	17623099
15245	IL2	NetPath_14	PDE7A	5150	Upregulation	Microarray	17623099
15246	IL2	NetPath_14	LY75	4065	Upregulation	Microarray	17623099
15247	IL2	NetPath_14	RORA	6095	Upregulation	Microarray	17623099
15248	IL2	NetPath_14	AOAH	313	Upregulation	Microarray	17623099
15249	IL2	NetPath_14	CLEC2B	9976	Upregulation	Microarray	17623099
15250	IL2	NetPath_14	PTPN4	5775	Upregulation	Microarray	17623099
15251	IL2	NetPath_14	PPP2R2B	5521	Upregulation	Microarray	17623099
15252	IL2	NetPath_14	KLF11	8462	Upregulation	Microarray	17623099
15253	IL2	NetPath_14	ZEB2	9839	Upregulation	Microarray	17623099
15254	IL2	NetPath_14	GALNT11	63917	Upregulation	Microarray	17623099
15255	IL2	NetPath_14	GNPTAB	79158	Upregulation	Microarray	17623099
15256	IL2	NetPath_14	SEC22C	9117	Upregulation	Microarray	17623099
15257	IL2	NetPath_14	SLC38A1	81539	Upregulation	Microarray	17623099
15258	IL2	NetPath_14	TES	26136	Upregulation	Microarray	17623099
15259	IL2	NetPath_14	TPST2	8459	Upregulation	Microarray	17623099
15260	IL2	NetPath_14	WDFY1	57590	Upregulation	Microarray	17623099
15261	IL2	NetPath_14	GALNT7	51809	Upregulation	Microarray	17623099
15262	IL2	NetPath_14	DNAJC3	5611	Upregulation	Microarray	17623099
15263	IL2	NetPath_14	SLC35E1	79939	Upregulation	Microarray	17623099
15264	IL2	NetPath_14	EOMES	8320	Upregulation	Microarray	17623099
15265	IL2	NetPath_14	KBTBD2	25948	Upregulation	Microarray	17623099
15266	IL2	NetPath_14	NFAT5	10725	Upregulation	Microarray	17623099
15267	IL2	NetPath_14	THRAP3	9967	Upregulation	Microarray	17623099
15268	IL2	NetPath_14	ZBTB11	27107	Upregulation	Microarray	17623099
15269	IL2	NetPath_14	ZNF394	84124	Upregulation	Microarray	17623099
15270	IL2	NetPath_14	ZNF12	7559	Upregulation	Microarray	17623099
15271	IL2	NetPath_14	HCF2	29915	Upregulation	Microarray	17623099
15272	IL2	NetPath_14	MLLT10	8028	Upregulation	Microarray	17623099
15273	IL2	NetPath_14	MLL3	58508	Upregulation	Microarray	17623099
15275	IL2	NetPath_14	TAF1	6872	Upregulation	Microarray	17623099
15276	IL2	NetPath_14	MLR1	254251	Upregulation	Microarray	17623099
15277	IL2	NetPath_14	ZNF614	80110	Upregulation	Microarray	17623099
15278	IL4	NetPath_16	CCL23	6368	Upregulation	Non-Microarray	17371990
15279	IL4	NetPath_16	CYSLTR2	57105	Upregulation	Non-Microarray	17272825
15280	IL3	NetPath_15	CYSLTR2	57105	Upregulation	Non-Microarray	17272825
15281	IL3	NetPath_15	CYSLTR1	10800	Upregulation	Non-Microarray	17272825
15283	IL5	NetPath_17	IL6	3569	Upregulation	Microarray	17351112
15282	IL5	NetPath_17	CCL13	6357	Upregulation	Microarray	17351112
15284	IL5	NetPath_17	IL1F9	56300	Upregulation	Microarray	17351112
15285	IL5	NetPath_17	PLAT	5327	Upregulation	Microarray	17351112
15286	IL5	NetPath_17	CCL19	6363	Upregulation	Microarray	17351112
15287	IL5	NetPath_17	CXCL6	6372	Upregulation	Microarray	17351112
15288	IL5	NetPath_17	CCL1	6346	Upregulation	Microarray	17351112
15289	IL5	NetPath_17	CXCL1	2919	Upregulation	Microarray	17351112
15290	IL5	NetPath_17	IL12B	3593	Upregulation	Microarray	17351112
15291	IL5	NetPath_17	PTGS2	5743	Upregulation	Microarray	17351112
15292	IL5	NetPath_17	TFPI2	7980	Upregulation	Microarray	17351112
15293	IL5	NetPath_17	IL21R	50615	Upregulation	Microarray	17351112
15294	IL5	NetPath_17	EBI3	10148	Upregulation	Microarray	17351112
15295	IL5	NetPath_17	CXCL2	2920	Upregulation	Microarray	17351112
15296	IL5	NetPath_17	HAS2	3037	Upregulation	Microarray	17351112
15297	IL5	NetPath_17	HEY1	23462	Upregulation	Microarray	17351112
15298	IL5	NetPath_17	HSPA2	3306	Upregulation	Microarray	17351112
15299	IL5	NetPath_17	INHBA	3624	Upregulation	Microarray	17351112
15300	IL5	NetPath_17	SOCS1	8651	Upregulation	Microarray	17351112
15301	IL5	NetPath_17	IDO1	3620	Upregulation	Microarray	17351112
15302	IL5	NetPath_17	IL17RB	55540	Upregulation	Microarray	17351112
15303	IL5	NetPath_17	DUSP4	1846	Upregulation	Microarray	17351112
15304	IL5	NetPath_17	LOC100125392	100125392	Upregulation	Microarray	17351112
15305	IL5	NetPath_17	ITPR1	3708	Upregulation	Microarray	17351112
15306	IL5	NetPath_17	MT1X	4501	Upregulation	Microarray	17351112
15307	IL5	NetPath_17	IL1RL1	9173	Upregulation	Microarray	17351112
15308	IL5	NetPath_17	TRAF1	7185	Upregulation	Microarray	17351112
15309	IL5	NetPath_17	MMP12	4321	Upregulation	Microarray	17351112
15310	IL5	NetPath_17	FEZ1	9638	Upregulation	Microarray	17351112
15311	IL5	NetPath_17	SOD2	6648	Upregulation	Microarray	17351112
